feature,gain_importance,etf,split_id,target_column
z_max_drawdown_60d,133,XLI,5,target_5d_forward_return_raw
z_ATR_14,222,XLI,5,target_5d_forward_return_raw
z_volume_change,65,XLI,5,target_5d_forward_return_raw
z_relative_volume,102,XLI,5,target_5d_forward_return_raw
z_RSI_14,87,XLI,5,target_5d_forward_return_raw
z_market_beta_60d,147,XLI,5,target_5d_forward_return_raw
z_idio_vol_60d,164,XLI,5,target_5d_forward_return_raw
z_Federal_Funds_Rate,218,XLI,5,target_5d_forward_return_raw
z_Treasury_10Y,238,XLI,5,target_5d_forward_return_raw
z_Yield_Spread_10Y2Y,108,XLI,5,target_5d_forward_return_raw
z_Breakeven_Inflation_10Y,194,XLI,5,target_5d_forward_return_raw
z_CPI,225,XLI,5,target_5d_forward_return_raw
z_Unemployment_Rate,260,XLI,5,target_5d_forward_return_raw
z_Financial_Conditions_Index,379,XLI,5,target_5d_forward_return_raw
z_VIX,417,XLI,5,target_5d_forward_return_raw
z_rate_sensitivity_beta,248,XLI,5,target_5d_forward_return_raw
z_return_5d,122,XLK,5,target_5d_forward_return_raw
z_return_5d_rel_spy,37,XLK,5,target_5d_forward_return_raw
z_return_5d_excess_rf,6,XLK,5,target_5d_forward_return_raw
z_return_20d,123,XLK,5,target_5d_forward_return_raw
z_return_20d_rel_spy,34,XLK,5,target_5d_forward_return_raw
z_return_20d_excess_rf,3,XLK,5,target_5d_forward_return_raw
z_return_60d_rel_spy,136,XLK,5,target_5d_forward_return_raw
z_price_to_MA20,156,XLK,5,target_5d_forward_return_raw
z_price_to_MA50,85,XLK,5,target_5d_forward_return_raw
z_MA20_minus_MA50,267,XLK,5,target_5d_forward_return_raw
z_volatility_20d,234,XLK,5,target_5d_forward_return_raw
z_max_drawdown_60d,144,XLK,5,target_5d_forward_return_raw
z_ATR_14,135,XLK,5,target_5d_forward_return_raw
z_volume_change,105,XLK,5,target_5d_forward_return_raw
z_relative_volume,135,XLK,5,target_5d_forward_return_raw
z_RSI_14,165,XLK,5,target_5d_forward_return_raw
z_market_beta_60d,247,XLK,5,target_5d_forward_return_raw
z_idio_vol_60d,171,XLK,5,target_5d_forward_return_raw
z_Federal_Funds_Rate,166,XLK,5,target_5d_forward_return_raw
z_Treasury_10Y,175,XLK,5,target_5d_forward_return_raw
z_Yield_Spread_10Y2Y,139,XLK,5,target_5d_forward_return_raw
z_Breakeven_Inflation_10Y,203,XLK,5,target_5d_forward_return_raw
z_CPI,196,XLK,5,target_5d_forward_return_raw
z_Unemployment_Rate,194,XLK,5,target_5d_forward_return_raw
z_Financial_Conditions_Index,301,XLK,5,target_5d_forward_return_raw
z_VIX,309,XLK,5,target_5d_forward_return_raw
z_rate_sensitivity_beta,212,XLK,5,target_5d_forward_return_raw
z_return_5d,147,XLP,5,target_5d_forward_return_raw
z_return_5d_rel_spy,32,XLP,5,target_5d_forward_return_raw
z_return_5d_excess_rf,7,XLP,5,target_5d_forward_return_raw
z_return_20d,163,XLP,5,target_5d_forward_return_raw
z_return_20d_rel_spy,37,XLP,5,target_5d_forward_return_raw
z_return_20d_excess_rf,0,XLP,5,target_5d_forward_return_raw
z_return_60d_rel_spy,155,XLP,5,target_5d_forward_return_raw
z_price_to_MA20,122,XLP,5,target_5d_forward_return_raw
z_price_to_MA50,144,XLP,5,target_5d_forward_return_raw
z_MA20_minus_MA50,274,XLP,5,target_5d_forward_return_raw
z_volatility_20d,142,XLP,5,target_5d_forward_return_raw
z_max_drawdown_60d,138,XLP,5,target_5d_forward_return_raw
z_ATR_14,218,XLP,5,target_5d_forward_return_raw
z_volume_change,83,XLP,5,target_5d_forward_return_raw
z_relative_volume,104,XLP,5,target_5d_forward_return_raw
z_RSI_14,140,XLP,5,target_5d_forward_return_raw
z_market_beta_60d,161,XLP,5,target_5d_forward_return_raw
z_idio_vol_60d,183,XLP,5,target_5d_forward_return_raw
z_Federal_Funds_Rate,102,XLP,5,target_5d_forward_return_raw
z_Treasury_10Y,204,XLP,5,target_5d_forward_return_raw
z_Yield_Spread_10Y2Y,134,XLP,5,target_5d_forward_return_raw
z_Breakeven_Inflation_10Y,202,XLP,5,target_5d_forward_return_raw
z_CPI,206,XLP,5,target_5d_forward_return_raw
z_Unemployment_Rate,197,XLP,5,target_5d_forward_return_raw
z_Financial_Conditions_Index,334,XLP,5,target_5d_forward_return_raw
z_VIX,350,XLP,5,target_5d_forward_return_raw
z_rate_sensitivity_beta,221,XLP,5,target_5d_forward_return_raw
z_return_5d,106,XLRE,5,target_5d_forward_return_raw
z_return_5d_rel_spy,24,XLRE,5,target_5d_forward_return_raw
z_return_5d_excess_rf,3,XLRE,5,target_5d_forward_return_raw
z_return_20d,113,XLRE,5,target_5d_forward_return_raw
z_return_20d_rel_spy,27,XLRE,5,target_5d_forward_return_raw
z_return_20d_excess_rf,0,XLRE,5,target_5d_forward_return_raw
z_return_60d_rel_spy,149,XLRE,5,target_5d_forward_return_raw
z_price_to_MA20,98,XLRE,5,target_5d_forward_return_raw
z_price_to_MA50,175,XLRE,5,target_5d_forward_return_raw
z_MA20_minus_MA50,233,XLRE,5,target_5d_forward_return_raw
z_volatility_20d,161,XLRE,5,target_5d_forward_return_raw
z_max_drawdown_60d,226,XLRE,5,target_5d_forward_return_raw
z_ATR_14,240,XLRE,5,target_5d_forward_return_raw
z_volume_change,52,XLRE,5,target_5d_forward_return_raw
z_relative_volume,94,XLRE,5,target_5d_forward_return_raw
z_RSI_14,129,XLRE,5,target_5d_forward_return_raw
z_market_beta_60d,137,XLRE,5,target_5d_forward_return_raw
z_idio_vol_60d,186,XLRE,5,target_5d_forward_return_raw
z_Federal_Funds_Rate,177,XLRE,5,target_5d_forward_return_raw
z_Treasury_10Y,209,XLRE,5,target_5d_forward_return_raw
z_Yield_Spread_10Y2Y,163,XLRE,5,target_5d_forward_return_raw
z_Breakeven_Inflation_10Y,207,XLRE,5,target_5d_forward_return_raw
z_CPI,204,XLRE,5,target_5d_forward_return_raw
z_Unemployment_Rate,214,XLRE,5,target_5d_forward_return_raw
z_Financial_Conditions_Index,317,XLRE,5,target_5d_forward_return_raw
z_VIX,363,XLRE,5,target_5d_forward_return_raw
z_rate_sensitivity_beta,193,XLRE,5,target_5d_forward_return_raw
z_return_5d,117,XLU,5,target_5d_forward_return_raw
z_return_5d_rel_spy,14,XLU,5,target_5d_forward_return_raw
z_return_5d_excess_rf,6,XLU,5,target_5d_forward_return_raw
z_return_20d,148,XLU,5,target_5d_forward_return_raw
z_return_20d_rel_spy,33,XLU,5,target_5d_forward_return_raw
z_return_20d_excess_rf,4,XLU,5,target_5d_forward_return_raw
z_return_60d_rel_spy,144,XLU,5,target_5d_forward_return_raw
z_price_to_MA20,154,XLU,5,target_5d_forward_return_raw
z_price_to_MA50,144,XLU,5,target_5d_forward_return_raw
z_MA20_minus_MA50,159,XLU,5,target_5d_forward_return_raw
z_volatility_20d,151,XLU,5,target_5d_forward_return_raw
z_max_drawdown_60d,175,XLU,5,target_5d_forward_return_raw
z_ATR_14,317,XLU,5,target_5d_forward_return_raw
z_volume_change,58,XLU,5,target_5d_forward_return_raw
z_relative_volume,72,XLU,5,target_5d_forward_return_raw
z_RSI_14,96,XLU,5,target_5d_forward_return_raw
z_market_beta_60d,168,XLU,5,target_5d_forward_return_raw
z_idio_vol_60d,188,XLU,5,target_5d_forward_return_raw
z_Federal_Funds_Rate,178,XLU,5,target_5d_forward_return_raw
z_Treasury_10Y,284,XLU,5,target_5d_forward_return_raw
z_Yield_Spread_10Y2Y,141,XLU,5,target_5d_forward_return_raw
z_Breakeven_Inflation_10Y,159,XLU,5,target_5d_forward_return_raw
z_CPI,197,XLU,5,target_5d_forward_return_raw
z_Unemployment_Rate,140,XLU,5,target_5d_forward_return_raw
z_Financial_Conditions_Index,312,XLU,5,target_5d_forward_return_raw
z_VIX,322,XLU,5,target_5d_forward_return_raw
z_rate_sensitivity_beta,319,XLU,5,target_5d_forward_return_raw
z_return_5d,100,XLV,5,target_5d_forward_return_raw
z_return_5d_rel_spy,15,XLV,5,target_5d_forward_return_raw
z_return_5d_excess_rf,6,XLV,5,target_5d_forward_return_raw
z_return_20d,134,XLV,5,target_5d_forward_return_raw
z_return_20d_rel_spy,34,XLV,5,target_5d_forward_return_raw
z_return_20d_excess_rf,2,XLV,5,target_5d_forward_return_raw
z_return_60d_rel_spy,168,XLV,5,target_5d_forward_return_raw
z_price_to_MA20,117,XLV,5,target_5d_forward_return_raw
z_price_to_MA50,108,XLV,5,target_5d_forward_return_raw
z_MA20_minus_MA50,206,XLV,5,target_5d_forward_return_raw
z_volatility_20d,187,XLV,5,target_5d_forward_return_raw
z_max_drawdown_60d,173,XLV,5,target_5d_forward_return_raw
z_ATR_14,208,XLV,5,target_5d_forward_return_raw
z_volume_change,85,XLV,5,target_5d_forward_return_raw
z_relative_volume,111,XLV,5,target_5d_forward_return_raw
z_RSI_14,173,XLV,5,target_5d_forward_return_raw
z_market_beta_60d,232,XLV,5,target_5d_forward_return_raw
z_idio_vol_60d,181,XLV,5,target_5d_forward_return_raw
z_Federal_Funds_Rate,171,XLV,5,target_5d_forward_return_raw
z_Treasury_10Y,132,XLV,5,target_5d_forward_return_raw
z_Yield_Spread_10Y2Y,190,XLV,5,target_5d_forward_return_raw
z_Breakeven_Inflation_10Y,179,XLV,5,target_5d_forward_return_raw
z_CPI,217,XLV,5,target_5d_forward_return_raw
z_Unemployment_Rate,179,XLV,5,target_5d_forward_return_raw
z_Financial_Conditions_Index,365,XLV,5,target_5d_forward_return_raw
z_VIX,341,XLV,5,target_5d_forward_return_raw
z_rate_sensitivity_beta,186,XLV,5,target_5d_forward_return_raw
z_return_5d,150,XLY,5,target_5d_forward_return_raw
z_return_5d_rel_spy,25,XLY,5,target_5d_forward_return_raw
z_return_5d_excess_rf,6,XLY,5,target_5d_forward_return_raw
z_return_20d,147,XLY,5,target_5d_forward_return_raw
z_return_20d_rel_spy,44,XLY,5,target_5d_forward_return_raw
z_return_20d_excess_rf,2,XLY,5,target_5d_forward_return_raw
z_return_60d_rel_spy,184,XLY,5,target_5d_forward_return_raw
z_price_to_MA20,135,XLY,5,target_5d_forward_return_raw
z_price_to_MA50,108,XLY,5,target_5d_forward_return_raw
z_MA20_minus_MA50,288,XLY,5,target_5d_forward_return_raw
z_volatility_20d,168,XLY,5,target_5d_forward_return_raw
z_max_drawdown_60d,252,XLY,5,target_5d_forward_return_raw
z_ATR_14,165,XLY,5,target_5d_forward_return_raw
z_volume_change,61,XLY,5,target_5d_forward_return_raw
z_relative_volume,78,XLY,5,target_5d_forward_return_raw
z_RSI_14,117,XLY,5,target_5d_forward_return_raw
z_market_beta_60d,184,XLY,5,target_5d_forward_return_raw
z_idio_vol_60d,164,XLY,5,target_5d_forward_return_raw
z_Federal_Funds_Rate,148,XLY,5,target_5d_forward_return_raw
z_Treasury_10Y,177,XLY,5,target_5d_forward_return_raw
z_Yield_Spread_10Y2Y,114,XLY,5,target_5d_forward_return_raw
z_Breakeven_Inflation_10Y,227,XLY,5,target_5d_forward_return_raw
z_CPI,206,XLY,5,target_5d_forward_return_raw
z_Unemployment_Rate,245,XLY,5,target_5d_forward_return_raw
z_Financial_Conditions_Index,304,XLY,5,target_5d_forward_return_raw
z_VIX,325,XLY,5,target_5d_forward_return_raw
z_rate_sensitivity_beta,176,XLY,5,target_5d_forward_return_raw
z_return_5d,93,XLB,1,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,17,XLB,1,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,1,XLB,1,target_5d_forward_return_excess_spy
z_return_20d,52,XLB,1,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,9,XLB,1,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,0,XLB,1,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,49,XLB,1,target_5d_forward_return_excess_spy
z_price_to_MA20,78,XLB,1,target_5d_forward_return_excess_spy
z_price_to_MA50,64,XLB,1,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,105,XLB,1,target_5d_forward_return_excess_spy
z_volatility_20d,62,XLB,1,target_5d_forward_return_excess_spy
z_max_drawdown_60d,28,XLB,1,target_5d_forward_return_excess_spy
z_ATR_14,139,XLB,1,target_5d_forward_return_excess_spy
z_volume_change,42,XLB,1,target_5d_forward_return_excess_spy
z_relative_volume,77,XLB,1,target_5d_forward_return_excess_spy
z_RSI_14,69,XLB,1,target_5d_forward_return_excess_spy
z_market_beta_60d,30,XLB,1,target_5d_forward_return_excess_spy
z_idio_vol_60d,27,XLB,1,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,106,XLB,1,target_5d_forward_return_excess_spy
z_Treasury_10Y,67,XLB,1,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,76,XLB,1,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,96,XLB,1,target_5d_forward_return_excess_spy
z_CPI,133,XLB,1,target_5d_forward_return_excess_spy
z_Unemployment_Rate,68,XLB,1,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,92,XLB,1,target_5d_forward_return_excess_spy
z_VIX,67,XLB,1,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,82,XLB,1,target_5d_forward_return_excess_spy
z_return_5d,76,XLC,1,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,8,XLC,1,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,2,XLC,1,target_5d_forward_return_excess_spy
z_return_20d,67,XLC,1,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,24,XLC,1,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,2,XLC,1,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,48,XLC,1,target_5d_forward_return_excess_spy
z_price_to_MA20,78,XLC,1,target_5d_forward_return_excess_spy
z_price_to_MA50,45,XLC,1,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,59,XLC,1,target_5d_forward_return_excess_spy
z_volatility_20d,85,XLC,1,target_5d_forward_return_excess_spy
z_max_drawdown_60d,30,XLC,1,target_5d_forward_return_excess_spy
z_ATR_14,110,XLC,1,target_5d_forward_return_excess_spy
z_volume_change,69,XLC,1,target_5d_forward_return_excess_spy
z_relative_volume,41,XLC,1,target_5d_forward_return_excess_spy
z_RSI_14,98,XLC,1,target_5d_forward_return_excess_spy
z_market_beta_60d,53,XLC,1,target_5d_forward_return_excess_spy
z_idio_vol_60d,25,XLC,1,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,96,XLC,1,target_5d_forward_return_excess_spy
z_Treasury_10Y,84,XLC,1,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,110,XLC,1,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,103,XLC,1,target_5d_forward_return_excess_spy
z_CPI,103,XLC,1,target_5d_forward_return_excess_spy
z_Unemployment_Rate,69,XLC,1,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,135,XLC,1,target_5d_forward_return_excess_spy
z_VIX,76,XLC,1,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,30,XLC,1,target_5d_forward_return_excess_spy
z_return_5d,102,XLE,1,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,12,XLE,1,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,4,XLE,1,target_5d_forward_return_excess_spy
z_return_20d,50,XLE,1,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,8,XLE,1,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,1,XLE,1,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,28,XLE,1,target_5d_forward_return_excess_spy
z_price_to_MA20,87,XLE,1,target_5d_forward_return_excess_spy
z_price_to_MA50,104,XLE,1,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,102,XLE,1,target_5d_forward_return_excess_spy
z_volatility_20d,109,XLE,1,target_5d_forward_return_excess_spy
z_max_drawdown_60d,16,XLE,1,target_5d_forward_return_excess_spy
z_ATR_14,66,XLE,1,target_5d_forward_return_excess_spy
z_volume_change,37,XLE,1,target_5d_forward_return_excess_spy
z_relative_volume,43,XLE,1,target_5d_forward_return_excess_spy
z_RSI_14,61,XLE,1,target_5d_forward_return_excess_spy
z_market_beta_60d,66,XLE,1,target_5d_forward_return_excess_spy
z_idio_vol_60d,37,XLE,1,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,98,XLE,1,target_5d_forward_return_excess_spy
z_Treasury_10Y,104,XLE,1,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,74,XLE,1,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,91,XLE,1,target_5d_forward_return_excess_spy
z_CPI,112,XLE,1,target_5d_forward_return_excess_spy
z_Unemployment_Rate,109,XLE,1,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,46,XLE,1,target_5d_forward_return_excess_spy
z_VIX,99,XLE,1,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,77,XLE,1,target_5d_forward_return_excess_spy
z_return_5d,59,XLF,1,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,9,XLF,1,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,2,XLF,1,target_5d_forward_return_excess_spy
z_return_20d,46,XLF,1,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,9,XLF,1,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,0,XLF,1,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,58,XLF,1,target_5d_forward_return_excess_spy
z_price_to_MA20,63,XLF,1,target_5d_forward_return_excess_spy
z_price_to_MA50,107,XLF,1,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,83,XLF,1,target_5d_forward_return_excess_spy
z_volatility_20d,98,XLF,1,target_5d_forward_return_excess_spy
z_max_drawdown_60d,9,XLF,1,target_5d_forward_return_excess_spy
z_ATR_14,103,XLF,1,target_5d_forward_return_excess_spy
z_volume_change,48,XLF,1,target_5d_forward_return_excess_spy
z_relative_volume,47,XLF,1,target_5d_forward_return_excess_spy
z_RSI_14,38,XLF,1,target_5d_forward_return_excess_spy
z_market_beta_60d,63,XLF,1,target_5d_forward_return_excess_spy
z_idio_vol_60d,28,XLF,1,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,139,XLF,1,target_5d_forward_return_excess_spy
z_Treasury_10Y,94,XLF,1,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,70,XLF,1,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,79,XLF,1,target_5d_forward_return_excess_spy
z_CPI,95,XLF,1,target_5d_forward_return_excess_spy
z_Unemployment_Rate,107,XLF,1,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,116,XLF,1,target_5d_forward_return_excess_spy
z_VIX,63,XLF,1,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,92,XLF,1,target_5d_forward_return_excess_spy
z_return_5d,58,XLI,1,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,12,XLI,1,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,6,XLI,1,target_5d_forward_return_excess_spy
z_return_20d,55,XLI,1,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,15,XLI,1,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,2,XLI,1,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,50,XLI,1,target_5d_forward_return_excess_spy
z_price_to_MA20,55,XLI,1,target_5d_forward_return_excess_spy
z_price_to_MA50,103,XLI,1,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,81,XLI,1,target_5d_forward_return_excess_spy
z_volatility_20d,69,XLI,1,target_5d_forward_return_excess_spy
z_max_drawdown_60d,31,XLI,1,target_5d_forward_return_excess_spy
z_ATR_14,74,XLI,1,target_5d_forward_return_excess_spy
z_volume_change,60,XLI,1,target_5d_forward_return_excess_spy
z_relative_volume,35,XLI,1,target_5d_forward_return_excess_spy
z_RSI_14,128,XLI,1,target_5d_forward_return_excess_spy
z_market_beta_60d,83,XLI,1,target_5d_forward_return_excess_spy
z_idio_vol_60d,26,XLI,1,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,84,XLI,1,target_5d_forward_return_excess_spy
z_Treasury_10Y,58,XLI,1,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,97,XLI,1,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,62,XLI,1,target_5d_forward_return_excess_spy
z_CPI,116,XLI,1,target_5d_forward_return_excess_spy
z_Unemployment_Rate,92,XLI,1,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,111,XLI,1,target_5d_forward_return_excess_spy
z_VIX,113,XLI,1,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,60,XLI,1,target_5d_forward_return_excess_spy
z_return_5d,101,XLK,1,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,19,XLK,1,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,5,XLK,1,target_5d_forward_return_excess_spy
z_return_20d,46,XLK,1,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,7,XLK,1,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,0,XLK,1,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,63,XLK,1,target_5d_forward_return_excess_spy
z_price_to_MA20,79,XLK,1,target_5d_forward_return_excess_spy
z_price_to_MA50,23,XLK,1,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,92,XLK,1,target_5d_forward_return_excess_spy
z_volatility_20d,91,XLK,1,target_5d_forward_return_excess_spy
z_max_drawdown_60d,24,XLK,1,target_5d_forward_return_excess_spy
z_ATR_14,76,XLK,1,target_5d_forward_return_excess_spy
z_volume_change,49,XLK,1,target_5d_forward_return_excess_spy
z_relative_volume,54,XLK,1,target_5d_forward_return_excess_spy
z_RSI_14,108,XLK,1,target_5d_forward_return_excess_spy
z_market_beta_60d,46,XLK,1,target_5d_forward_return_excess_spy
z_idio_vol_60d,37,XLK,1,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,45,XLK,1,target_5d_forward_return_excess_spy
z_Treasury_10Y,90,XLK,1,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,118,XLK,1,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,63,XLK,1,target_5d_forward_return_excess_spy
z_CPI,114,XLK,1,target_5d_forward_return_excess_spy
z_Unemployment_Rate,89,XLK,1,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,158,XLK,1,target_5d_forward_return_excess_spy
z_VIX,65,XLK,1,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,57,XLK,1,target_5d_forward_return_excess_spy
z_return_5d,65,XLP,1,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,11,XLP,1,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,3,XLP,1,target_5d_forward_return_excess_spy
z_return_20d,76,XLP,1,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,16,XLP,1,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,1,XLP,1,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,46,XLP,1,target_5d_forward_return_excess_spy
z_price_to_MA20,101,XLP,1,target_5d_forward_return_excess_spy
z_price_to_MA50,64,XLP,1,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,30,XLP,1,target_5d_forward_return_excess_spy
z_volatility_20d,107,XLP,1,target_5d_forward_return_excess_spy
z_max_drawdown_60d,27,XLP,1,target_5d_forward_return_excess_spy
z_ATR_14,72,XLP,1,target_5d_forward_return_excess_spy
z_volume_change,54,XLP,1,target_5d_forward_return_excess_spy
z_relative_volume,31,XLP,1,target_5d_forward_return_excess_spy
z_RSI_14,52,XLP,1,target_5d_forward_return_excess_spy
z_market_beta_60d,83,XLP,1,target_5d_forward_return_excess_spy
z_idio_vol_60d,78,XLP,1,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,60,XLP,1,target_5d_forward_return_excess_spy
z_Treasury_10Y,78,XLP,1,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,90,XLP,1,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,148,XLP,1,target_5d_forward_return_excess_spy
z_CPI,92,XLP,1,target_5d_forward_return_excess_spy
z_Unemployment_Rate,117,XLP,1,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,76,XLP,1,target_5d_forward_return_excess_spy
z_VIX,72,XLP,1,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,88,XLP,1,target_5d_forward_return_excess_spy
z_return_5d,86,XLRE,1,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,12,XLRE,1,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,3,XLRE,1,target_5d_forward_return_excess_spy
z_return_20d,100,XLRE,1,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,19,XLRE,1,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,2,XLRE,1,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,71,XLRE,1,target_5d_forward_return_excess_spy
z_price_to_MA20,62,XLRE,1,target_5d_forward_return_excess_spy
z_price_to_MA50,77,XLRE,1,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,77,XLRE,1,target_5d_forward_return_excess_spy
z_volatility_20d,72,XLRE,1,target_5d_forward_return_excess_spy
z_max_drawdown_60d,45,XLRE,1,target_5d_forward_return_excess_spy
z_ATR_14,30,XLRE,1,target_5d_forward_return_excess_spy
z_volume_change,36,XLRE,1,target_5d_forward_return_excess_spy
z_relative_volume,44,XLRE,1,target_5d_forward_return_excess_spy
z_RSI_14,114,XLRE,1,target_5d_forward_return_excess_spy
z_market_beta_60d,39,XLRE,1,target_5d_forward_return_excess_spy
z_idio_vol_60d,91,XLRE,1,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,117,XLRE,1,target_5d_forward_return_excess_spy
z_Treasury_10Y,60,XLRE,1,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,82,XLRE,1,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,62,XLRE,1,target_5d_forward_return_excess_spy
z_CPI,65,XLRE,1,target_5d_forward_return_excess_spy
z_Unemployment_Rate,72,XLRE,1,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,156,XLRE,1,target_5d_forward_return_excess_spy
z_VIX,91,XLRE,1,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,81,XLRE,1,target_5d_forward_return_excess_spy
z_return_5d,62,XLU,1,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,15,XLU,1,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,3,XLU,1,target_5d_forward_return_excess_spy
z_return_20d,43,XLU,1,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,10,XLU,1,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,1,XLU,1,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,82,XLU,1,target_5d_forward_return_excess_spy
z_price_to_MA20,46,XLU,1,target_5d_forward_return_excess_spy
z_price_to_MA50,60,XLU,1,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,110,XLU,1,target_5d_forward_return_excess_spy
z_volatility_20d,84,XLU,1,target_5d_forward_return_excess_spy
z_max_drawdown_60d,28,XLU,1,target_5d_forward_return_excess_spy
z_ATR_14,62,XLU,1,target_5d_forward_return_excess_spy
z_volume_change,73,XLU,1,target_5d_forward_return_excess_spy
z_relative_volume,28,XLU,1,target_5d_forward_return_excess_spy
z_RSI_14,117,XLU,1,target_5d_forward_return_excess_spy
z_market_beta_60d,107,XLU,1,target_5d_forward_return_excess_spy
z_idio_vol_60d,54,XLU,1,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,111,XLU,1,target_5d_forward_return_excess_spy
